destination_name,country,continent,type,avg_cost_usd_day,best_season,avg_rating,annual_visitors_m,unesco_site,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,climate_label
Golden Canyon,Egypt,Africa,Historical,133.74,Autumn,4.2,0.75,Yes,Mid-range,4.428571428571429,3.0,3.5714285714285716,2.142857142857143,2.4285714285714284,3.7142857142857144,2.857142857142857,2.857142857142857,3.0,Cold
Crystal Ruins,France,Europe,Religious,184.46,Summer,4.3,2.41,No,Premium,4.266666666666667,2.466666666666667,3.2,2.0,3.1333333333333333,4.2,3.066666666666667,3.466666666666667,2.933333333333333,Pleasant
Golden Valley,China,Asia,Beach,147.48,Summer,4.3,0.59,No,Mid-range,4.333333333333333,3.2222222222222223,3.5555555555555554,1.2222222222222223,3.111111111111111,3.888888888888889,3.0,3.5555555555555554,2.888888888888889,Warm
Crystal Falls,Vietnam,Asia,Beach,157.48,Autumn,4.5,8.62,No,Premium,4.142857142857143,3.4285714285714284,3.7142857142857144,1.8571428571428572,2.4285714285714284,4.285714285714286,3.142857142857143,3.0,3.4285714285714284,Cold
Hidden Pagoda,Japan,Asia,Adventure,133.15,Summer,4.5,7.94,No,Mid-range,4.5,2.2,3.3,1.6,3.1,4.4,3.0,3.6,2.8,Warm
Lush Pagoda,Egypt,Africa,Beach,169.63,Autumn,4.6,5.33,Yes,Premium,4.428571428571429,3.0,3.5714285714285716,2.142857142857143,2.4285714285714284,3.7142857142857144,2.857142857142857,2.857142857142857,3.0,Cold
Ancient Beach,Morocco,Africa,Beach,179.13,Spring,4.4,7.41,No,Premium,4.285714285714286,2.5714285714285716,3.0,2.0,2.857142857142857,4.142857142857143,3.142857142857143,3.2857142857142856,3.0,Pleasant
Hidden Plaza,Mexico,North America,Beach,115.38,Summer,4.3,8.03,Yes,Mid-range,3.933333333333333,3.466666666666667,3.533333333333333,2.8666666666666667,3.6666666666666665,4.333333333333333,3.4,3.2,2.6666666666666665,Cold
Hidden Forest,Mexico,North America,City,128.76,Summer,4.8,8.5,Yes,Mid-range,3.933333333333333,3.466666666666667,3.533333333333333,2.8666666666666667,3.6666666666666665,4.333333333333333,3.4,3.2,2.6666666666666665,Cold
Golden Valley,France,Europe,Religious,195.4,Summer,4.5,9.3,Yes,Premium,4.266666666666667,2.466666666666667,3.2,2.0,3.1333333333333333,4.2,3.066666666666667,3.466666666666667,2.933333333333333,Pleasant
Grand Canyon,Italy,Europe,Historical,189.9,Summer,4.1,8.94,Yes,Premium,4.578947368421052,2.473684210526316,3.3684210526315788,2.210526315789474,3.0,4.631578947368421,3.1578947368421053,3.5789473684210527,2.8421052631578947,Warm
Hidden Ruins,USA,North America,City,263.79,Autumn,4.2,2.29,Yes,Premium,4.084714165503293,3.2801098212388133,3.7489909779763613,2.33892642417113,3.117380553583651,4.038431451973767,3.119507328644805,3.2649765443172725,2.934566021440665,Pleasant
Sacred Forest,South Africa,Africa,Adventure,148.04,Autumn,4.0,1.32,No,Mid-range,3.75,3.5,4.0,2.75,3.5,4.0,3.0,4.0,2.25,Warm
Crystal Falls,Mexico,North America,Nature,156.87,Autumn,5.0,1.87,No,Premium,3.933333333333333,3.466666666666667,3.533333333333333,2.8666666666666667,3.6666666666666665,4.333333333333333,3.4,3.2,2.6666666666666665,Cold
Crystal Valley,Vietnam,Asia,City,53.46,Summer,4.3,5.46,Yes,Budget,4.142857142857143,3.4285714285714284,3.7142857142857144,1.8571428571428572,2.4285714285714284,4.285714285714286,3.142857142857143,3.0,3.4285714285714284,Cold
Serene Valley,Japan,Asia,Nature,145.4,Winter,4.5,7.73,No,Mid-range,4.5,2.2,3.3,1.6,3.1,4.4,3.0,3.6,2.8,Warm
Serene Pagoda,Spain,Europe,Adventure,105.93,Summer,4.9,1.0,Yes,Mid-range,4.25,3.1666666666666665,3.4166666666666665,3.0,3.6666666666666665,4.416666666666667,3.1666666666666665,3.4166666666666665,2.75,Pleasant
Serene Park,China,Asia,City,111.69,Autumn,4.2,2.25,Yes,Mid-range,4.333333333333333,3.2222222222222223,3.5555555555555554,1.2222222222222223,3.111111111111111,3.888888888888889,3.0,3.5555555555555554,2.888888888888889,Warm
Crystal Pagoda,Australia,Oceania,Nature,92.56,Spring,4.6,3.88,No,Mid-range,3.2941176470588234,3.9411764705882355,4.529411764705882,3.6470588235294117,2.588235294117647,3.5294117647058822,3.2941176470588234,2.588235294117647,3.5294117647058822,Warm
Serene Falls,Morocco,Africa,City,177.48,Summer,5.0,4.17,No,Premium,4.285714285714286,2.5714285714285716,3.0,2.0,2.857142857142857,4.142857142857143,3.142857142857143,3.2857142857142856,3.0,Pleasant
Serene Valley,China,Asia,Adventure,227.69,Winter,3.9,0.56,No,Premium,4.333333333333333,3.2222222222222223,3.5555555555555554,1.2222222222222223,3.111111111111111,3.888888888888889,3.0,3.5555555555555554,2.888888888888889,Warm
Ancient Ruins,Brazil,South America,Adventure,160.93,Winter,4.4,9.24,No,Premium,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Lush Ruins,India,Asia,Beach,110.63,Summer,4.1,5.9,Yes,Mid-range,4.777777777777778,3.0,3.0,1.6666666666666667,2.888888888888889,4.333333333333333,3.0,3.3333333333333335,2.3333333333333335,Pleasant
Lush Falls,Brazil,South America,Beach,131.55,Autumn,4.6,6.86,No,Mid-range,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Serene Ruins,Brazil,South America,Beach,109.9,Summer,3.8,0.97,No,Mid-range,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Golden Pagoda,China,Asia,Nature,177.8,Autumn,4.3,4.81,No,Premium,4.333333333333333,3.2222222222222223,3.5555555555555554,1.2222222222222223,3.111111111111111,3.888888888888889,3.0,3.5555555555555554,2.888888888888889,Warm
Grand Plaza,Brazil,South America,Historical,105.49,Summer,4.0,8.62,Yes,Mid-range,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Crystal Forest,Canada,North America,Historical,107.68,Winter,4.8,1.62,No,Mid-range,3.9285714285714284,3.5714285714285716,4.285714285714286,2.142857142857143,3.0,3.5,3.2857142857142856,3.2857142857142856,3.0714285714285716,Cold
Golden Temple,Egypt,Africa,Adventure,163.2,Autumn,4.5,6.03,Yes,Premium,4.428571428571429,3.0,3.5714285714285716,2.142857142857143,2.4285714285714284,3.7142857142857144,2.857142857142857,2.857142857142857,3.0,Cold
Golden Park,Greece,Europe,City,269.09,Summer,4.7,3.98,Yes,Premium,4.0,3.2,3.8,3.8,3.6,4.6,3.2,3.2,3.0,Warm
Crystal Temple,Brazil,South America,City,155.26,Summer,4.9,1.61,No,Premium,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Ancient Temple,Egypt,Africa,Religious,155.36,Autumn,4.2,9.4,No,Premium,4.428571428571429,3.0,3.5714285714285716,2.142857142857143,2.4285714285714284,3.7142857142857144,2.857142857142857,2.857142857142857,3.0,Cold
Serene Falls,Brazil,South America,Adventure,188.0,Winter,4.4,7.76,Yes,Premium,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Ancient Ruins,Morocco,Africa,Historical,164.55,Spring,4.3,2.4,No,Premium,4.285714285714286,2.5714285714285716,3.0,2.0,2.857142857142857,4.142857142857143,3.142857142857143,3.2857142857142856,3.0,Pleasant
Serene Ruins,Australia,Oceania,Religious,151.54,Autumn,3.8,7.39,No,Premium,3.2941176470588234,3.9411764705882355,4.529411764705882,3.6470588235294117,2.588235294117647,3.5294117647058822,3.2941176470588234,2.588235294117647,3.5294117647058822,Warm
Hidden Pagoda,Peru,South America,Religious,138.76,Summer,4.2,5.11,Yes,Mid-range,4.333333333333333,3.8333333333333335,4.166666666666667,1.1666666666666667,2.5,3.6666666666666665,2.5,2.5,3.3333333333333335,Cold
Golden Ruins,Germany,Europe,Beach,216.04,Autumn,4.6,2.13,No,Premium,4.2727272727272725,2.4545454545454546,3.1818181818181817,1.4545454545454546,3.6363636363636362,3.8181818181818183,3.0,4.0,2.5454545454545454,Warm
Golden Park,Brazil,South America,Beach,180.01,Winter,4.8,5.78,No,Premium,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Serene Pagoda,Japan,Asia,Adventure,113.25,Summer,5.0,1.81,No,Mid-range,4.5,2.2,3.3,1.6,3.1,4.4,3.0,3.6,2.8,Warm
Crystal Temple,Greece,Europe,Beach,165.39,Summer,5.0,6.57,No,Premium,4.0,3.2,3.8,3.8,3.6,4.6,3.2,3.2,3.0,Warm
Ancient Valley,Australia,Oceania,Nature,183.82,Winter,4.4,6.08,No,Premium,3.2941176470588234,3.9411764705882355,4.529411764705882,3.6470588235294117,2.588235294117647,3.5294117647058822,3.2941176470588234,2.588235294117647,3.5294117647058822,Warm
Hidden Forest,Argentina,South America,Religious,144.9,Spring,4.2,7.69,No,Mid-range,3.4,4.2,4.3,1.5,3.0,3.8,3.0,3.0,3.5,Cold
Lush Beach,Brazil,South America,Religious,148.66,Autumn,4.9,9.0,Yes,Mid-range,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Lush Valley,Japan,Asia,Historical,120.01,Spring,4.0,9.04,No,Mid-range,4.5,2.2,3.3,1.6,3.1,4.4,3.0,3.6,2.8,Warm
Grand Temple,Brazil,South America,Religious,165.49,Summer,4.7,8.66,Yes,Premium,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Serene Park,Kenya,Africa,City,101.71,Spring,4.3,2.77,No,Mid-range,4.0,4.0,4.5,3.0,3.0,3.5,3.0,3.5,2.5,Warm
Serene Plaza,Thailand,Asia,Historical,73.65,Winter,4.3,3.55,No,Mid-range,4.0,3.6,3.8,2.8,3.2,4.4,3.8,2.8,3.4,Cold
Sacred Pagoda,Morocco,Africa,Beach,129.38,Spring,4.3,5.94,No,Mid-range,4.285714285714286,2.5714285714285716,3.0,2.0,2.857142857142857,4.142857142857143,3.142857142857143,3.2857142857142856,3.0,Pleasant
Hidden Falls,Australia,Oceania,City,51.27,Spring,4.3,7.59,No,Budget,3.2941176470588234,3.9411764705882355,4.529411764705882,3.6470588235294117,2.588235294117647,3.5294117647058822,3.2941176470588234,2.588235294117647,3.5294117647058822,Warm
Crystal Canyon,China,Asia,Nature,163.62,Autumn,4.6,3.65,No,Premium,4.333333333333333,3.2222222222222223,3.5555555555555554,1.2222222222222223,3.111111111111111,3.888888888888889,3.0,3.5555555555555554,2.888888888888889,Warm
Ancient Plaza,Canada,North America,Beach,117.08,Spring,4.6,1.74,No,Mid-range,3.9285714285714284,3.5714285714285716,4.285714285714286,2.142857142857143,3.0,3.5,3.2857142857142856,3.2857142857142856,3.0714285714285716,Cold
Golden Pagoda,India,Asia,Nature,204.61,Spring,4.3,2.84,Yes,Premium,4.777777777777778,3.0,3.0,1.6666666666666667,2.888888888888889,4.333333333333333,3.0,3.3333333333333335,2.3333333333333335,Pleasant
Sacred Canyon,Kenya,Africa,City,168.05,Autumn,4.8,2.91,No,Premium,4.0,4.0,4.5,3.0,3.0,3.5,3.0,3.5,2.5,Warm
Crystal Valley,Egypt,Africa,Nature,214.54,Winter,5.0,6.73,No,Premium,4.428571428571429,3.0,3.5714285714285716,2.142857142857143,2.4285714285714284,3.7142857142857144,2.857142857142857,2.857142857142857,3.0,Cold
Crystal Park,Argentina,South America,Beach,175.73,Autumn,4.4,3.44,Yes,Premium,3.4,4.2,4.3,1.5,3.0,3.8,3.0,3.0,3.5,Cold
Grand Falls,Greece,Europe,Beach,76.48,Autumn,4.1,5.66,No,Mid-range,4.0,3.2,3.8,3.8,3.6,4.6,3.2,3.2,3.0,Warm
Hidden Canyon,Kenya,Africa,Beach,183.86,Summer,4.2,8.13,Yes,Premium,4.0,4.0,4.5,3.0,3.0,3.5,3.0,3.5,2.5,Warm
Crystal Ruins,Australia,Oceania,Religious,230.94,Winter,4.6,6.79,No,Premium,3.2941176470588234,3.9411764705882355,4.529411764705882,3.6470588235294117,2.588235294117647,3.5294117647058822,3.2941176470588234,2.588235294117647,3.5294117647058822,Warm
Golden Pagoda,Canada,North America,Adventure,206.04,Summer,4.3,3.3,Yes,Premium,3.9285714285714284,3.5714285714285716,4.285714285714286,2.142857142857143,3.0,3.5,3.2857142857142856,3.2857142857142856,3.0714285714285716,Cold
Ancient Canyon,Japan,Asia,City,228.69,Autumn,4.6,4.1,No,Premium,4.5,2.2,3.3,1.6,3.1,4.4,3.0,3.6,2.8,Warm
Grand Falls,Argentina,South America,Nature,130.75,Spring,3.9,8.27,Yes,Mid-range,3.4,4.2,4.3,1.5,3.0,3.8,3.0,3.0,3.5,Cold
Grand Forest,South Africa,Africa,City,153.98,Winter,4.7,6.78,Yes,Premium,3.75,3.5,4.0,2.75,3.5,4.0,3.0,4.0,2.25,Warm
Lush Forest,Canada,North America,Historical,188.22,Spring,4.2,8.33,Yes,Premium,3.9285714285714284,3.5714285714285716,4.285714285714286,2.142857142857143,3.0,3.5,3.2857142857142856,3.2857142857142856,3.0714285714285716,Cold
Sacred Pagoda,USA,North America,Adventure,137.13,Autumn,4.8,1.35,Yes,Mid-range,4.084714165503293,3.2801098212388133,3.7489909779763613,2.33892642417113,3.117380553583651,4.038431451973767,3.119507328644805,3.2649765443172725,2.934566021440665,Pleasant
Grand Pagoda,Peru,South America,Nature,74.98,Spring,4.4,3.27,No,Mid-range,4.333333333333333,3.8333333333333335,4.166666666666667,1.1666666666666667,2.5,3.6666666666666665,2.5,2.5,3.3333333333333335,Cold
Sacred Beach,Thailand,Asia,Adventure,136.38,Autumn,4.9,6.16,Yes,Mid-range,4.0,3.6,3.8,2.8,3.2,4.4,3.8,2.8,3.4,Cold
Crystal Temple,Thailand,Asia,Beach,136.99,Winter,4.3,1.35,No,Mid-range,4.0,3.6,3.8,2.8,3.2,4.4,3.8,2.8,3.4,Cold
Sacred Park,South Africa,Africa,Nature,74.5,Spring,4.4,9.37,Yes,Mid-range,3.75,3.5,4.0,2.75,3.5,4.0,3.0,4.0,2.25,Warm
Golden Pagoda,Argentina,South America,Beach,100.78,Autumn,4.4,5.85,Yes,Mid-range,3.4,4.2,4.3,1.5,3.0,3.8,3.0,3.0,3.5,Cold
Crystal Valley,Australia,Oceania,Adventure,204.21,Summer,4.6,5.03,Yes,Premium,3.2941176470588234,3.9411764705882355,4.529411764705882,3.6470588235294117,2.588235294117647,3.5294117647058822,3.2941176470588234,2.588235294117647,3.5294117647058822,Warm
Lush Falls,Peru,South America,Nature,69.52,Summer,4.3,5.8,No,Mid-range,4.333333333333333,3.8333333333333335,4.166666666666667,1.1666666666666667,2.5,3.6666666666666665,2.5,2.5,3.3333333333333335,Cold
Sacred Ruins,Italy,Europe,Beach,123.06,Summer,4.4,0.51,No,Mid-range,4.578947368421052,2.473684210526316,3.3684210526315788,2.210526315789474,3.0,4.631578947368421,3.1578947368421053,3.5789473684210527,2.8421052631578947,Warm
Mystic Canyon,New Zealand,Oceania,Religious,211.27,Autumn,4.4,5.94,Yes,Premium,3.3333333333333335,4.0,4.555555555555555,2.7777777777777777,3.111111111111111,3.3333333333333335,3.4444444444444446,3.0,3.2222222222222223,Cold
Serene Valley,Morocco,Africa,Historical,111.41,Summer,4.4,2.06,No,Mid-range,4.285714285714286,2.5714285714285716,3.0,2.0,2.857142857142857,4.142857142857143,3.142857142857143,3.2857142857142856,3.0,Pleasant
Ancient Forest,Spain,Europe,Beach,195.59,Winter,4.3,9.1,No,Premium,4.25,3.1666666666666665,3.4166666666666665,3.0,3.6666666666666665,4.416666666666667,3.1666666666666665,3.4166666666666665,2.75,Pleasant
Golden Forest,Greece,Europe,City,132.64,Winter,4.7,1.57,Yes,Mid-range,4.0,3.2,3.8,3.8,3.6,4.6,3.2,3.2,3.0,Warm
Crystal Plaza,India,Asia,Adventure,166.83,Summer,4.8,2.06,No,Premium,4.777777777777778,3.0,3.0,1.6666666666666667,2.888888888888889,4.333333333333333,3.0,3.3333333333333335,2.3333333333333335,Pleasant
Sacred Canyon,Vietnam,Asia,City,64.9,Winter,4.3,7.5,No,Mid-range,4.142857142857143,3.4285714285714284,3.7142857142857144,1.8571428571428572,2.4285714285714284,4.285714285714286,3.142857142857143,3.0,3.4285714285714284,Cold
Ancient Plaza,Egypt,Africa,Religious,163.04,Autumn,4.5,1.02,No,Premium,4.428571428571429,3.0,3.5714285714285716,2.142857142857143,2.4285714285714284,3.7142857142857144,2.857142857142857,2.857142857142857,3.0,Cold
Serene Ruins,Germany,Europe,Religious,136.26,Summer,3.8,5.28,Yes,Mid-range,4.2727272727272725,2.4545454545454546,3.1818181818181817,1.4545454545454546,3.6363636363636362,3.8181818181818183,3.0,4.0,2.5454545454545454,Warm
Crystal Canyon,Australia,Oceania,Religious,206.82,Winter,4.2,8.81,No,Premium,3.2941176470588234,3.9411764705882355,4.529411764705882,3.6470588235294117,2.588235294117647,3.5294117647058822,3.2941176470588234,2.588235294117647,3.5294117647058822,Warm
Crystal Plaza,Kenya,Africa,Beach,158.38,Autumn,4.8,8.35,No,Premium,4.0,4.0,4.5,3.0,3.0,3.5,3.0,3.5,2.5,Warm
Grand Ruins,China,Asia,Religious,108.54,Summer,4.0,3.51,No,Mid-range,4.333333333333333,3.2222222222222223,3.5555555555555554,1.2222222222222223,3.111111111111111,3.888888888888889,3.0,3.5555555555555554,2.888888888888889,Warm
Grand Beach,France,Europe,Historical,59.65,Autumn,4.4,9.64,Yes,Budget,4.266666666666667,2.466666666666667,3.2,2.0,3.1333333333333333,4.2,3.066666666666667,3.466666666666667,2.933333333333333,Pleasant
Lush Beach,South Africa,Africa,Historical,118.58,Summer,4.4,5.5,No,Mid-range,3.75,3.5,4.0,2.75,3.5,4.0,3.0,4.0,2.25,Warm
Lush Canyon,Japan,Asia,City,140.49,Autumn,4.1,4.62,No,Mid-range,4.5,2.2,3.3,1.6,3.1,4.4,3.0,3.6,2.8,Warm
Sacred Temple,France,Europe,City,182.13,Spring,4.7,4.55,No,Premium,4.266666666666667,2.466666666666667,3.2,2.0,3.1333333333333333,4.2,3.066666666666667,3.466666666666667,2.933333333333333,Pleasant
Mystic Ruins,Japan,Asia,Religious,87.89,Autumn,4.2,7.85,No,Mid-range,4.5,2.2,3.3,1.6,3.1,4.4,3.0,3.6,2.8,Warm
Mystic Canyon,Japan,Asia,Religious,144.43,Spring,4.9,1.74,No,Mid-range,4.5,2.2,3.3,1.6,3.1,4.4,3.0,3.6,2.8,Warm
Lush Plaza,Kenya,Africa,Historical,171.58,Autumn,4.7,5.08,Yes,Premium,4.0,4.0,4.5,3.0,3.0,3.5,3.0,3.5,2.5,Warm
Sacred Forest,Vietnam,Asia,Nature,172.31,Winter,4.5,9.67,No,Premium,4.142857142857143,3.4285714285714284,3.7142857142857144,1.8571428571428572,2.4285714285714284,4.285714285714286,3.142857142857143,3.0,3.4285714285714284,Cold
Hidden Park,Brazil,South America,City,180.44,Spring,4.3,2.37,No,Premium,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Mystic Temple,Egypt,Africa,Adventure,182.98,Summer,4.2,4.35,Yes,Premium,4.428571428571429,3.0,3.5714285714285716,2.142857142857143,2.4285714285714284,3.7142857142857144,2.857142857142857,2.857142857142857,3.0,Cold
Lush Falls,Greece,Europe,Religious,192.11,Summer,4.5,9.09,No,Premium,4.0,3.2,3.8,3.8,3.6,4.6,3.2,3.2,3.0,Warm
Mystic Plaza,Mexico,North America,Religious,130.0,Winter,4.2,6.38,Yes,Mid-range,3.933333333333333,3.466666666666667,3.533333333333333,2.8666666666666667,3.6666666666666665,4.333333333333333,3.4,3.2,2.6666666666666665,Cold
Ancient Beach,Thailand,Asia,Beach,83.46,Summer,3.8,6.19,No,Mid-range,4.0,3.6,3.8,2.8,3.2,4.4,3.8,2.8,3.4,Cold
Golden Ruins,Spain,Europe,Adventure,204.61,Spring,4.1,3.11,No,Premium,4.25,3.1666666666666665,3.4166666666666665,3.0,3.6666666666666665,4.416666666666667,3.1666666666666665,3.4166666666666665,2.75,Pleasant
Sacred Temple,Peru,South America,Beach,161.98,Autumn,4.7,1.18,No,Premium,4.333333333333333,3.8333333333333335,4.166666666666667,1.1666666666666667,2.5,3.6666666666666665,2.5,2.5,3.3333333333333335,Cold
Crystal Temple,Canada,North America,Historical,153.11,Autumn,4.3,3.38,No,Premium,3.9285714285714284,3.5714285714285716,4.285714285714286,2.142857142857143,3.0,3.5,3.2857142857142856,3.2857142857142856,3.0714285714285716,Cold
Sacred Temple,Canada,North America,Religious,90.61,Winter,4.4,5.99,No,Mid-range,3.9285714285714284,3.5714285714285716,4.285714285714286,2.142857142857143,3.0,3.5,3.2857142857142856,3.2857142857142856,3.0714285714285716,Cold
Ancient Temple,Spain,Europe,Nature,150.2,Summer,4.7,1.29,No,Premium,4.25,3.1666666666666665,3.4166666666666665,3.0,3.6666666666666665,4.416666666666667,3.1666666666666665,3.4166666666666665,2.75,Pleasant
Grand Park,Italy,Europe,City,73.42,Summer,4.8,8.63,No,Mid-range,4.578947368421052,2.473684210526316,3.3684210526315788,2.210526315789474,3.0,4.631578947368421,3.1578947368421053,3.5789473684210527,2.8421052631578947,Warm
Sacred Pagoda,New Zealand,Oceania,Beach,83.29,Spring,4.4,2.32,Yes,Mid-range,3.3333333333333335,4.0,4.555555555555555,2.7777777777777777,3.111111111111111,3.3333333333333335,3.4444444444444446,3.0,3.2222222222222223,Cold
Hidden Park,Canada,North America,City,111.79,Autumn,4.8,7.79,No,Mid-range,3.9285714285714284,3.5714285714285716,4.285714285714286,2.142857142857143,3.0,3.5,3.2857142857142856,3.2857142857142856,3.0714285714285716,Cold
Grand Valley,New Zealand,Oceania,City,118.29,Summer,4.2,4.92,No,Mid-range,3.3333333333333335,4.0,4.555555555555555,2.7777777777777777,3.111111111111111,3.3333333333333335,3.4444444444444446,3.0,3.2222222222222223,Cold
Crystal Valley,South Africa,Africa,Beach,121.48,Winter,4.1,1.92,No,Mid-range,3.75,3.5,4.0,2.75,3.5,4.0,3.0,4.0,2.25,Warm
Sacred Falls,Greece,Europe,Adventure,30.0,Winter,4.7,9.06,Yes,Budget,4.0,3.2,3.8,3.8,3.6,4.6,3.2,3.2,3.0,Warm
Crystal Plaza,France,Europe,City,141.12,Spring,4.7,5.17,No,Mid-range,4.266666666666667,2.466666666666667,3.2,2.0,3.1333333333333333,4.2,3.066666666666667,3.466666666666667,2.933333333333333,Pleasant
Ancient Forest,Japan,Asia,Beach,77.17,Winter,4.4,2.4,No,Mid-range,4.5,2.2,3.3,1.6,3.1,4.4,3.0,3.6,2.8,Warm
Golden Forest,South Africa,Africa,City,155.35,Spring,4.4,2.99,No,Premium,3.75,3.5,4.0,2.75,3.5,4.0,3.0,4.0,2.25,Warm
Crystal Beach,Greece,Europe,Nature,170.93,Autumn,4.6,5.09,No,Premium,4.0,3.2,3.8,3.8,3.6,4.6,3.2,3.2,3.0,Warm
Hidden Beach,Italy,Europe,Historical,167.09,Autumn,4.5,2.41,Yes,Premium,4.578947368421052,2.473684210526316,3.3684210526315788,2.210526315789474,3.0,4.631578947368421,3.1578947368421053,3.5789473684210527,2.8421052631578947,Warm
Golden Temple,Germany,Europe,City,115.12,Spring,4.2,2.14,No,Mid-range,4.2727272727272725,2.4545454545454546,3.1818181818181817,1.4545454545454546,3.6363636363636362,3.8181818181818183,3.0,4.0,2.5454545454545454,Warm
Ancient Plaza,Vietnam,Asia,Beach,187.78,Summer,4.4,6.35,No,Premium,4.142857142857143,3.4285714285714284,3.7142857142857144,1.8571428571428572,2.4285714285714284,4.285714285714286,3.142857142857143,3.0,3.4285714285714284,Cold
Lush Ruins,Egypt,Africa,Religious,184.02,Summer,4.5,0.96,No,Premium,4.428571428571429,3.0,3.5714285714285716,2.142857142857143,2.4285714285714284,3.7142857142857144,2.857142857142857,2.857142857142857,3.0,Cold
Lush Forest,Brazil,South America,Religious,166.0,Summer,4.1,6.35,Yes,Premium,3.875,3.625,4.0,3.625,4.0,4.25,3.0,3.5,2.5,Warm
Crystal Temple,Mexico,North America,Religious,144.92,Spring,4.4,6.67,No,Mid-range,3.933333333333333,3.466666666666667,3.533333333333333,2.8666666666666667,3.6666666666666665,4.333333333333333,3.4,3.2,2.6666666666666665,Cold
Serene Forest,France,Europe,Beach,198.8,Summer,4.9,3.55,No,Premium,4.266666666666667,2.466666666666667,3.2,2.0,3.1333333333333333,4.2,3.066666666666667,3.466666666666667,2.933333333333333,Pleasant
Golden Plaza,Egypt,Africa,Adventure,142.28,Summer,4.2,1.72,No,Mid-range,4.428571428571429,3.0,3.5714285714285716,2.142857142857143,2.4285714285714284,3.7142857142857144,2.857142857142857,2.857142857142857,3.0,Cold
